file,utt_id,truth,prediction,wer,variant
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk013\5652-19215-0045.wav,5652-19215-0045,OR A TUFT OF ROSES WHETHER HE WAS A SHEPHERD OR A WARRIOR AND IF BY CHANCE ONE WAS A CAPTAIN OF DRAGOONS," or a tough to roses. Whether he was a shepherd or a warrior, and if by chance one was a captain of dragons.",0.21739130434782608,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk013\5652-19215-0046.wav,5652-19215-0046,PEOPLE THOUGHT MUCH OF LOOKING WELL THEY EMBROIDERED AND TINTED THEMSELVES A BOURGEOIS HAD THE AIR OF A FLOWER A MARQUIS HAD THE AIR OF A PRECIOUS STONE PEOPLE HAD NO STRAPS TO THEIR BOOTS THEY HAD NO BOOTS, People thought much of looking well. They embroidered and tinted themselves. A bourgeois had the era of a flower. A marquee had the era of a precious stone. People had no straps to their boots. They had no boots.,0.23076923076923078,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk013\5652-19215-0047.wav,5652-19215-0047,THEY WERE SPRUCE SHINING WAVED LUSTROUS FLUTTERING DAINTY COQUETTISH WHICH DID NOT AT ALL PREVENT THEIR WEARING SWORDS BY THEIR SIDES THE HUMMING BIRD HAS BEAK AND CLAWS," They were spruce, shining, waived, lustrous, fluttering, dainty, coketish, which did not at all prevent their wearing swords by their sides. The hummingbird has beacon claws.",0.4642857142857143,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk013\5652-19215-0048.wav,5652-19215-0048,ONE OF THE SIDES OF THAT CENTURY WAS DELICATE THE OTHER WAS MAGNIFICENT AND BY THE GREEN CABBAGES PEOPLE AMUSED THEMSELVES TO DAY PEOPLE ARE SERIOUS THE BOURGEOIS IS AVARICIOUS THE BOURGEOISE IS A PRUDE," One of the sides of that century was delicate, the other was magnificent. And by the green cabbages, people amuse themselves. Today, people are serious. The bourgeois is our verse. The bourgeois is a prude.",0.34285714285714286,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk013\5652-19215-0049.wav,5652-19215-0049,YOUR CENTURY IS UNFORTUNATE PEOPLE WOULD DRIVE AWAY THE GRACES AS BEING TOO LOW IN THE NECK ALAS BEAUTY IS CONCEALED AS THOUGH IT WERE UGLINESS SINCE THE REVOLUTION," Your century is unfortunate. People would drive away the graces as being too low in the neck. Alas, beauty is concealed as though it were aggliness. Since the revolution...",0.1724137931034483,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk013\5652-19215-0050.wav,5652-19215-0050,EVERYTHING INCLUDING THE BALLET DANCERS HAS HAD ITS TROUSERS A MOUNTEBANK DANCER MUST BE GRAVE YOUR RIGADOONS ARE DOCTRINARIAN," Everything, including the ballet dances, has had its trousers. A mountain banked down some must be grave. Your rigidunes are doctrine.",0.5263157894736842,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk013\5652-19215-0051.wav,5652-19215-0051,AND DO YOU KNOW WHAT ONE ARRIVES AT WITH THAT MAJESTY AT BEING PETTY LEARN THIS JOY IS NOT ONLY JOYOUS IT IS GREAT BUT BE IN LOVE GAYLY THEN," And do you know what one arrives at, without majesty? At being petty? Learn this. Joy is not only joyous. It is great. But be in love, Galey, then.",0.36666666666666664,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk013\5652-19215-0052.wav,5652-19215-0052,WHAT THE DEUCE MARRY WHEN YOU MARRY WITH FEVER AND GIDDINESS AND TUMULT AND THE UPROAR OF HAPPINESS BE GRAVE IN CHURCH WELL AND GOOD BUT AS SOON AS THE MASS IS FINISHED," What the doos? Mary, when you marry with fever and gettingness and tumult and the off-roar of happiness, be grave in church, well and good. But as soon as the mess is finished,",0.2727272727272727,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk013\5652-19215-0053.wav,5652-19215-0053,YOU MUST MAKE A DREAM WHIRL AROUND THE BRIDE A MARRIAGE SHOULD BE ROYAL AND CHIMERICAL IT SHOULD PROMENADE ITS CEREMONY FROM THE CATHEDRAL OF RHEIMS TO THE PAGODA OF CHANTELOUP," You must pick a dream, roll around the bride. A marriage should be royal and chimical. It should promenade its ceremony from the cathedral of the rhymes to the pagoda of Shantalu.",0.25806451612903225,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk013\5652-19215-0054.wav,5652-19215-0054,BE ONE OF THE GODS AH PEOPLE MIGHT BE SYLPHS GAMES AND LAUGHTER ARGIRASPIDES THEY ARE STUPIDS," Be one of the gods! Ah, people might be selves. Game and laughter. Aguirre Spides. They are stupid!",0.47058823529411764,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk013\5652-19215-0055.wav,5652-19215-0055,THE EMPYREAN WITH THE SWANS AND THE EAGLES EVEN IF YOU DO HAVE TO FALL BACK ON THE MORROW INTO THE BOURGEOISIE OF THE FROGS, the Emprium with the Swans and the Eagles. Even if you do have to fall back on the Maro into the Bourgeois Zia de Frogs.,0.28,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk013\5652-19215-0056.wav,5652-19215-0056,DO NOT PRUNE THEM OF THEIR SPLENDORS DON'T SCRIMP ON THE DAY WHEN YOU BEAM THE WEDDING IS NOT THE HOUSEKEEPING OH IF I WERE TO CARRY OUT MY FANCY IT WOULD BE GALLANT VIOLINS WOULD BE HEARD UNDER THE TREES," Do not prune them of their splendors. Don't scrimp on the day when you beam. The wedding is not the housekeeping. Oh, if I were to carry out my fancy, it would be gallant. Violins would be heard under the trees.",0.17073170731707318,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk013\5652-19215-0057.wav,5652-19215-0057,RECEIVES NO IMPRESSIONS EITHER HUMAN OR PLEASANT OR PAINFUL WITH THE EXCEPTION OF EARTHQUAKES AND CATASTROPHES THIS DEVOTION," receives no impressions, either human or pleasant or painful, with the exception of earthquakes and catastrophes. This devotion...",0.2222222222222222,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk013\5652-19215-0058.wav,5652-19215-0058,CORRESPONDS TO A COLD IN THE HEAD YOU SMELL NOTHING OF LIFE NEITHER ANY BAD NOR ANY GOOD ODOR MOREOVER THE SIX HUNDRED THOUSAND FRANCS HAD SETTLED THE ELDERLY SPINSTER'S INDECISION," corresponds to a cold in the head. You smell nothing of life. Neither any bad nor any good odor. Moreover, the 600,000 francs had settled the elderly's spinsters in decision.",0.3548387096774194,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk013\5652-19215-0059.wav,5652-19215-0059,SOMEWHAT RESENTFUL IN HER INMOST SOUL, somewhat resentful in her inmost soul.,0.16666666666666666,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk013\5652-19215-0060.wav,5652-19215-0060,SHE WOULD HAVE LEFT HIM POOR SO MUCH THE WORSE FOR MY NEPHEW HE IS WEDDING A BEGGAR LET HIM BE A BEGGAR HIMSELF BUT COSETTE'S HALF MILLION PLEASED THE AUNT AND ALTERED HER INWARD SITUATION SO FAR," She would have left him poor. So much the worst for my nephew. He is wedding a beggar. Let him be a beggar himself. Because that's half million, please the aunt. And altered her inward situation so far.",0.2894736842105263,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk013\5652-19215-0061.wav,5652-19215-0061,ONE OWES SOME CONSIDERATION TO SIX HUNDRED THOUSAND FRANCS AND IT WAS EVIDENT THAT SHE COULD NOT DO OTHERWISE THAN LEAVE HER FORTUNE TO THESE YOUNG PEOPLE SINCE THEY DID NOT NEED IT," One owes some consideration to 600,000 francs. It was evident that she could not do otherwise, then leave her fortune to these young people since they did not need it.",0.24242424242424243,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk013\5652-19215-0062.wav,5652-19215-0062,THE FINEST IN THE HOUSE THAT WILL MAKE ME YOUNG AGAIN HE SAID IT'S AN OLD PLAN OF MINE I HAVE ALWAYS ENTERTAINED THE IDEA OF HAVING A WEDDING IN MY CHAMBER," the finest in the house. That will make me young again, he said. It's an old plan of mine. I've always entertained the idea of having a wedding in my chamber.",0.21875,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0000.wav,2007-132570-0000,WHAT WERE THEY DISPUTING THEN SAID EMILY NO MA'AMSELLE NOR FIGHTING BUT ALMOST AS GOOD FOR I BELIEVE THERE WAS NOT ONE OF THE SIGNORS SOBER," What were they disputing then? Sademely? No, mom's ill. Not fighting, but almost just good. For I believe there was not one of the senior sober.",0.4230769230769231,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0001.wav,2007-132570-0001,AND WHAT IS MORE NOT ONE OF THOSE FINE LADIES SOBER EITHER I THOUGHT WHEN I SAW THEM FIRST THAT ALL THOSE FINE SILKS AND FINE VEILS WHY MA'AMSELLE THEIR VEILS WERE WORKED WITH SILVER," and what is more, not one of those fine ladies sober either. I thought when I saw them first that all those fine silks and fine veils, white mum's zeal, their veils were worked with silver.",0.2,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0002.wav,2007-132570-0002,AND FINE TRIMMINGS BODED NO GOOD I GUESSED WHAT THEY WERE GOOD GOD EXCLAIMED EMILY WHAT WILL BECOME OF ME," And find Trimmings, boated, no good. I guess what they were. Good God! exclaimed Emily, what will become of me?",0.45,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0003.wav,2007-132570-0003,IF YOU ARE TO GO RUNNING ABOUT THE CASTLE AMONG ALL THESE DRUNKEN SIGNORS, if you were to go running about the castle among all these drunken seniors.,0.14285714285714285,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0004.wav,2007-132570-0004,AND ACROSS THE GREAT HALL AND UP THE MARBLE STAIR CASE AND ALONG THE NORTH GALLERY AND THROUGH THE WEST WING OF THE CASTLE AND I AM IN THE CORRIDOR IN A MINUTE ARE YOU SO SAYS HE AND WHAT IS TO BECOME OF YOU IF YOU MEET ANY OF THOSE NOBLE CAVALIERS IN THE WAY," and across the Great Hall and up the marble staircase and along the North Gallery, and through the west wing of the castle, and I am in the corridor in a minute. Are you so? Says he and what is to become of you if you meet any of those noble cavelears in the way?",0.14285714285714285,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0005.wav,2007-132570-0005,WELL SAYS I IF YOU THINK THERE IS DANGER THEN GO WITH ME AND GUARD ME I AM NEVER AFRAID WHEN YOU ARE BY WHAT SAYS HE WHEN I AM SCARCELY RECOVERED OF ONE WOUND SHALL I PUT MYSELF IN THE WAY OF GETTING ANOTHER," Well, says I, if you think there is danger, then go with me and guard me. I am never afraid when you are by."" What? Says he, when I am scarcely recovered of one womb, shall I put myself in the way of getting another?",0.2,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0006.wav,2007-132570-0006,NO NO SAYS HE I WILL CUT THE WAY SHORTER THAN THROUGH THE VAULTED PASSAGE AND UP THE MARBLE STAIR CASE AND ALONG THE NORTH GALLERY AND THROUGH THE WEST WING OF THE CASTLE FOR YOU SHALL STAY HERE ANNETTE YOU SHALL NOT GO OUT OF THIS ROOM TO NIGHT SO," No, no, says he, I will cut the way shorter than through the vaulted passage, and up the marble staircase, and along the north gallery and through the west wing of the castle, for you shall stay here, and yet you shall not go out of this room tonight. So...",0.2549019607843137,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0007.wav,2007-132570-0007,WELL WELL SAID EMILY IMPATIENTLY AND ANXIOUS TO ENQUIRE ON ANOTHER SUBJECT," Well, well said Emily impatiently and anxious to inquire on another subject.",0.25,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0008.wav,2007-132570-0008,YES HE DID INDEED MA'AMSELLE NOTWITHSTANDING ALL I COULD SAY TO THE CONTRARY," Yes, he did indeed, Mum's ill, notwithstanding all I could say to the contrary.",0.38461538461538464,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0009.wav,2007-132570-0009,AND HE MISTOOK LUDOVICO'S HALL FOR OLD CARLO'S, and he missed a look at Ludovico's Hall for old Carlos.,0.625,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0010.wav,2007-132570-0010,SO WE WERE ALL AS STILL AS NIGHT THAT HE MIGHT SUPPOSE THERE WAS NOBODY IN THE ROOM BUT THE SIGNOR WAS AS CUNNING AS THE BEST OF US AND KEPT CALLING OUT AT THE DOOR," So, we were all as still as night that he might suppose there was nobody in the room, but the senior was as cunning as the best of us and kept calling out at the door.",0.1111111111111111,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0011.wav,2007-132570-0011,COME FORTH MY VALOROUS SIGNOR STEWARD JUST THEN OLD CARLO OPENED HIS DOOR AND HE CAME WITH A FLASK IN HIS HAND FOR AS SOON AS THE SIGNOR SAW HIM," Come forth, my valourous senior steward. Just then old Carlo opened his door, he came with a flask in his hand, for as soon as the senior saw him.",0.3,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0012.wav,2007-132570-0012,HE WAS AS TAME AS COULD BE AND FOLLOWED HIM AWAY AS NATURALLY AS A DOG DOES A BUTCHER WITH A PIECE OF MEAT IN HIS BASKET ALL THIS I SAW THROUGH THE KEY HOLE WELL ANNETTE SAID LUDOVICO JEERINGLY SHALL I LET YOU OUT NOW," He was his tame as could be and followed him away as naturally as a dog does a butcher with a piece of meat in his basket. All this I saw through the keyhole. Well, and that said Ludvico, jeeringly, shall I let you out now?",0.1956521739130435,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0013.wav,2007-132570-0013,INTERRUPTED EMILY QUITE WEARIED BY THIS STORY DO YOU KNOW WHETHER THERE ARE ANY PRISONERS IN THE CASTLE AND WHETHER THEY ARE CONFINED AT THIS END OF THE EDIFICE," Interrupted Emily, quite weird by this story. Do you know whether there are any prisoners in the castle and whether they are confined at this end of the edifice?",0.13793103448275862,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0014.wav,2007-132570-0014,BUT IT IS EXPECTED BACK TO NIGHT OR TO MORROW AND I SHALL KNOW THEN PERHAPS EMILY ENQUIRED IF SHE HAD EVER HEARD THE SERVANTS TALK OF PRISONERS AH MA'AMSELLE SAID ANNETTE ARCHLY," but it is expected back tonight or tomorrow and I shall know then perhaps. Emily inquired if she had ever heard the servants talk of prisoners. Ah, mum's zeal said a net archely.",0.3939393939393939,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0015.wav,2007-132570-0015,NOW I DARE SAY YOU ARE THINKING OF MONSIEUR VALANCOURT AND THAT HE MAY HAVE COME AMONG THE ARMIES WHICH THEY SAY ARE COME FROM OUR COUNTRY TO FIGHT AGAINST THIS STATE AND THAT HE HAS MET WITH SOME OF OUR PEOPLE AND IS TAKEN CAPTIVE," Now, I dare say you are thinking of Monsieur Vellin Court, and that he may have come among the armies, which they say are come from our country, to fight against this state, and that he has met with some of our people and is taking captive.",0.17391304347826086,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0016.wav,2007-132570-0016,O LORD HOW GLAD I SHOULD BE IF IT WAS SO WOULD YOU INDEED BE GLAD SAID EMILY IN A TONE OF MOURNFUL REPROACH TO BE SURE I SHOULD," Oh, Lord, how glad I should be if it was so. Would you, indeed, be glad, said Emily and a tone of mournful reproach, to be sure I should.",0.3103448275862069,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0017.wav,2007-132570-0017,MA'AM REPLIED ANNETTE AND WOULD NOT YOU BE GLAD TOO TO SEE SIGNOR VALANCOURT I DON'T KNOW ANY CHEVALIER I LIKE BETTER I HAVE A VERY GREAT REGARD FOR THE SIGNOR TRULY," Mam, replied in that, and would not you be glad to to see Senior Valin Court? I don't know any Chevrolet or I like better. I have a very great regard for the Senior Truly.",0.375,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0018.wav,2007-132570-0018,YOUR REGARD FOR HIM CANNOT BE DOUBTED SAID EMILY SINCE YOU WISH TO SEE HIM A PRISONER WHY NO MA'AMSELLE NOT A PRISONER EITHER BUT ONE MUST BE GLAD TO SEE HIM YOU KNOW AND IT WAS ONLY THE OTHER NIGHT I DREAMT," You regard for him cannot be doubted, sent Emily since you wish to see him a prisoner. Why? No, Mum's El, not a prisoner, either. But one must be glad to see him, you know. And it was only the other night I dreamt.",0.3023255813953488,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0019.wav,2007-132570-0019,AND THEN IT WAS GONE AND NOTHING TO BE SEEN BUT THE OLD CASTLE WALLS SO THEY HELPED ONE ANOTHER UP AGAIN AS FAST AS THEY COULD YOU WOULD NOT BELIEVE MA'AMSELLE THOUGH I SHEWED YOU THE VERY CANNON WHERE IT USED TO APPEAR," and then it was gone and nothing to be seen but the old castle walls. So they helped one another up again as fast as they could. You would not believe Mum's elbow, I showed you the very canon where it used to appear.",0.1590909090909091,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0020.wav,2007-132570-0020,AND ARE YOU INDEED SO SIMPLE ANNETTE SAID EMILY SMILING AT THIS CURIOUS EXAGGERATION OF THE CIRCUMSTANCES SHE HAD WITNESSED AS TO CREDIT THESE STORIES CREDIT THEM MA'AMSELLE WHY," And are you indeed so simple, Annette, said Emily smiling at this curious exaggeration of the circumstances she had witnessed as to credit these stories? Cread it surprising multiple day",0.27586206896551724,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0021.wav,2007-132570-0021,ALL THE WORLD COULD NOT PERSUADE ME OUT OF THEM ROBERTO AND SEBASTIAN AND HALF A DOZEN MORE OF THEM WENT INTO FITS TO BE SURE THERE WAS NO OCCASION FOR THAT I SAID MYSELF THERE WAS NO NEED OF THAT," All the world could not persuade me out of them, Roberto and Sebastian in half a dozen more of them went into fits. To be sure there was no occasion for that, I said myself, there was no need of that.",0.14634146341463414,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0022.wav,2007-132570-0022,FOR SAYS I WHEN THE ENEMY COMES WHAT A PRETTY FIGURE THEY WILL CUT IF THEY ARE TO FALL DOWN IN FITS ALL OF A ROW THE ENEMY WON'T BE SO CIVIL PERHAPS AS TO WALK OFF LIKE THE GHOST AND LEAVE THEM TO HELP ONE ANOTHER UP," For, says I, when the enemy comes, what a pretty figure they will cut if they are to fall down and fit all of a row. The enemy won't be so civil, perhaps as to walk off, like the ghost, and leave them to help what another up.",0.22916666666666666,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0023.wav,2007-132570-0023,BUT WILL FALL TO CUTTING AND SLASHING TILL HE MAKES THEM ALL RISE UP DEAD MEN NO NO SAYS I THERE IS REASON IN ALL THINGS," but will fall too, cutting and slashing till he makes them all rise up dead men. No, no, says I. There is reason in all things.",0.23076923076923078,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0024.wav,2007-132570-0024,BEING BECAUSE IT IS NO BUSINESS OF MINE TO LOOK GRUFF AND FIGHT BATTLES EMILY ENDEAVOURED TO CORRECT THE SUPERSTITIOUS WEAKNESS OF ANNETTE THOUGH SHE COULD NOT ENTIRELY SUBDUE HER OWN TO WHICH THE LATTER ONLY REPLIED," being because it is no business of mine to look rough and fight battles. Emily endeavored to correct the superstitious weakness of a net, though she could not entirely subdue her own to which the latter only replied.",0.16216216216216217,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0025.wav,2007-132570-0025,NAY MA'AMSELLE YOU WILL BELIEVE NOTHING YOU ARE ALMOST AS BAD AS THE SIGNOR HIMSELF WHO WAS IN A GREAT PASSION WHEN THEY TOLD OF WHAT HAD HAPPENED AND SWORE THAT THE FIRST MAN WHO REPEATED SUCH NONSENSE SHOULD BE THROWN INTO THE DUNGEON UNDER THE EAST TURRET THIS WAS A HARD," Neh, Memzel, you will believe nothing. You are almost as bad as the senior himself, who is in a great passion when they told what had happened. And swore the first man who repeated such nonsense, should be thrown into the dungeon under the east to it. This was a hard part.",0.25,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0026.wav,2007-132570-0026,BUT I DARE SAY HE HAD OTHER REASONS FOR CALLING IT SO THAN YOU HAVE MA'AM EMILY LOOKED DISPLEASED AND MADE NO REPLY AS SHE MUSED UPON THE RECOLLECTED APPEARANCE WHICH HAD LATELY SO MUCH ALARMED HER AND CONSIDERED THE CIRCUMSTANCES OF THE FIGURE HAVING STATIONED ITSELF," But I dare say he had other reasons for calling it so then you have, man. Emily looked displeased and made no reply, as she mused upon the recollected appearance, which had lately so much alarmed her, and considered the circumstances of the figure having stationed itself.",0.14893617021276595,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0027.wav,2007-132570-0027,OPPOSITE TO HER CASEMENT SHE WAS FOR A MOMENT INCLINED TO BELIEVE IT WAS VALANCOURT WHOM SHE HAD SEEN YET IF IT WAS HE WHY DID HE NOT SPEAK TO HER WHEN HE HAD THE OPPORTUNITY OF DOING SO AND IF HE WAS A PRISONER IN THE CASTLE," opposite to her case meant. She was for a moment inclined to believe it was valencourt whom she had seen. Yet, if it was he, why did he not speak to her when he had the opportunity of doing so? And if he was a prisoner in the castle.",0.16666666666666666,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0028.wav,2007-132570-0028,AND HE COULD BE HERE IN NO OTHER CHARACTER HOW COULD HE OBTAIN THE MEANS OF WALKING ABROAD ON THE RAMPART, and he could be here in no other character. How could he obtain the means of walking broad on the rampart?,0.14285714285714285,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0029.wav,2007-132570-0029,WERE THE SAME OR IF THEY WERE WHETHER THIS WAS VALANCOURT SHE HOWEVER DESIRED THAT ANNETTE WOULD ENDEAVOUR TO LEARN WHETHER ANY PRISONERS WERE IN THE CASTLE AND ALSO THEIR NAMES O DEAR MA'AMSELLE SAID ANNETTE I FORGET TO TELL YOU WHAT YOU BADE ME ASK ABOUT," were the same, or if they were, whether this was valent court. She, however, desired that a net would endeavor to learn, whether any prisoners were in the castle and also their names. Oh, dear mom Zell said a net, I forget to tell you what you bade me ask about.",0.3617021276595745,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0030.wav,2007-132570-0030,THE LADIES AS THEY CALL THEMSELVES WHO ARE LATELY COME TO UDOLPHO WHY THAT SIGNORA LIVONA THAT THE SIGNOR BROUGHT TO SEE MY LATE LADY AT VENICE IS HIS MISTRESS NOW AND WAS LITTLE BETTER THEN I DARE SAY AND LUDOVICO SAYS, the ladies as they call themselves who are lately come to Dolpho. Why that's in your livena that the senior brought to see my late lady at Venice is his mistress now and was little better than I dare say. And Ludovico says,0.19047619047619047,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0031.wav,2007-132570-0031,BUT PRAY BE SECRET MA'AM THAT HIS EXCELLENZA INTRODUCED HER ONLY TO IMPOSE UPON THE WORLD THAT HAD BEGUN TO MAKE FREE WITH HER CHARACTER SO WHEN PEOPLE SAW MY LADY NOTICE HER THEY THOUGHT WHAT THEY HAD HEARD MUST BE SCANDAL," a pre-be-secret man that his ex-alence that introduced her only to impose upon the world that had begun to make free with her character. So when people saw my lady notice her, they thought what they had heard must be scandal.",0.23809523809523808,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0032.wav,2007-132570-0032,BUT I THOUGHT THEY WERE DISMAL SOUNDS SO SOON AFTER MY POOR LADY'S DEATH TOO, But I thought they were dismal sound so soon after my poor lady's death too.,0.13333333333333333,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0033.wav,2007-132570-0033,BUT SHE CANNOT HEAR THEM NOW POOR SOUL SAID I EMILY TURNED AWAY TO CONCEAL HER EMOTION AND THEN DESIRED ANNETTE TO GO AND MAKE ENQUIRY CONCERNING THE PRISONERS THAT MIGHT BE IN THE CASTLE," But she cannot hear them now, poor soul, said I. Emily turned away to conceal her emotion and then desired a net to go and make inquiry, concerning the prisoners that might be in the castle.",0.2,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0034.wav,2007-132570-0034,BUT CONJURED HER TO DO IT WITH CAUTION AND ON NO ACCOUNT TO MENTION HER NAME OR THAT OF MONSIEUR VALANCOURT NOW I THINK OF IT MA'AMSELLE SAID ANNETTE I DO BELIEVE THERE ARE PRISONERS FOR I OVERHEARD ONE OF THE SIGNOR'S MEN YESTERDAY," but conjured her to do it with caution and I'll know a count to mention her name or that of Munsuya Valley in court. Now I think of it, Mumzel, said a net, I do believe there are prisoners for I overheard one of the senior's men yesterday.",0.3181818181818182,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0035.wav,2007-132570-0035,AND SAYING WHAT A FINE THING IT WAS FOR HIS EXCELLENZA TO CATCH UP MEN AND THEY WERE AS GOOD BOOTY AS ANY OTHER BECAUSE OF THE RANSOMS," and saying what a fine thing it was for his ex-alence to catch up men, and they were as good booty as any other because of the ransoms.",0.10714285714285714,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0036.wav,2007-132570-0036,BECAUSE SAID HE WE DON'T GO SHARES THERE THIS INFORMATION HEIGHTENED EMILY'S IMPATIENCE TO KNOW MORE AND ANNETTE IMMEDIATELY DEPARTED ON HER ENQUIRY THE LATE RESOLUTION OF EMILY TO RESIGN HER ESTATES TO MONTONI NOW GAVE WAY TO NEW CONSIDERATIONS, because said he we don't go shares there. This information heightened Emily's impatience to know more and in that immediately departed on her inquiry. The late resolution of Emily to resign her estate's Demontoni now gave way to new considerations.,0.2,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0037.wav,2007-132570-0037,THE POSSIBILITY THAT VALANCOURT WAS NEAR HER REVIVED HER FORTITUDE AND SHE DETERMINED TO BRAVE THE THREATENED VENGEANCE AT LEAST TILL SHE COULD BE ASSURED WHETHER HE WAS REALLY IN THE CASTLE SHE WAS IN THIS TEMPER OF MIND WHEN SHE RECEIVED A MESSAGE FROM MONTONI REQUIRING HER ATTENDANCE IN THE CEDAR PARLOUR," The possibility that Valinquart was near her, revived her fortitude, and she determined to brave the threatened vengeance, at least till she could be assured whether he was really in the castle. She was in this temper of mind when she received a message from Montoni, requiring her attendance in the Cedar Parler.",0.1320754716981132,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0038.wav,2007-132570-0038,WHICH SHE OBEYED WITH TREMBLING AND ON HER WAY THITHER ENDEAVOURED TO ANIMATE HER FORTITUDE WITH THE IDEA OF VALANCOURT MONTONI WAS ALONE I SENT FOR YOU SAID HE TO GIVE YOU ANOTHER OPPORTUNITY OF RETRACTING YOUR LATE MISTAKEN ASSERTIONS," which she obeyed with trembling, and on her way, they were endeavored to animate her fortitude with the idea of valencourt. Montoni was alone. I sent for you, said he, to give you another opportunity of retracting your late mistaken assertions.",0.25,original
